Ngày hạch toán,Tháng,Đơn hàng,Mã KH,Mã Sản Phẩm,Số lượng bán,Đơn giá,Doanh thu,Giá vốn hàng hóa,Mã nhân viên bán,Chi nhánh,,Chi nhánh,
8/8/2024,8,ĐH7169571,KH-0730,P-064,3,3615000,10845000,7230000,NV154,CN HCM,,,
8/8/2024,8,ĐH1049095,KH-0716,P-755,8,615000,4920000,3280000,NV069,CN HCM,,,
8/8/2024,8,ĐH5499940,KH-0241,P-206,2,780000,1560000,1040000,NV110,CN HCM,,,
8/8/2024,8,ĐH8801753,KH-0320,P-684,10,375000,3750000,2500000,NV124,CN HCM,,,
8/8/2024,8,ĐH6719558,KH-0284,P-061,8,510000,4080000,2720000,NV168,CN HCM,,,
8/8/2024,8,ĐH4959453,KH-0488,P-331,6,76515000,459090000,306060000,NV162,CN HCM,,,
8/8/2024,8,ĐH4042014,KH-0023,P-385,5,4275000,21375000,14250000,NV158,CN HCM,,,
8/8/2024,8,ĐH8579876,KH-0027,P-120,5,5955000,29775000,19850000,NV159,CN HCM,,,
8/9/2024,8,ĐH3032301,KH-0164,P-357,8,7935000,63480000,42320000,NV182,CN HCM,,,
8/9/2024,8,ĐH1151364,KH-0046,P-407,2,16005000,32010000,21340000,NV154,CN HCM,,,
8/9/2024,8,ĐH7830398,KH-0754,P-566,10,7335000,73350000,48900000,NV073,CN HCM,,,
8/9/2024,8,ĐH5171056,KH-0556,P-561,10,8460000,84600000,56400000,NV112,CN HCM,,,
8/9/2024,8,ĐH5808410,KH-0470,P-410,3,5385000,16155000,10770000,NV010,CN HCM,,,
8/9/2024,8,ĐH8556758,KH-0520,P-676,5,405000,2025000,1350000,NV131,CN HCM,,,
8/9/2024,8,ĐH3602699,KH-0732,P-292,5,1590000,7950000,5300000,NV031,CN HCM,,,
8/9/2024,8,ĐH8434621,KH-0740,P-716,6,840000,5040000,3360000,NV111,CN HCM,,,
8/10/2024,8,ĐH9196167,KH-0054,P-627,4,990000,3960000,2640000,NV054,CN HCM,,,
8/10/2024,8,ĐH3563553,KH-0384,P-769,8,345000,2760000,1840000,NV244,CN HCM,,,
8/10/2024,8,ĐH2141656,KH-0030,P-547,8,315000,2520000,1680000,NV083,CN HCM,,,
8/10/2024,8,ĐH6168126,KH-0314,P-170,8,4920000,39360000,26240000,NV093,CN HCM,,,
8/10/2024,8,ĐH8906389,KH-0514,P-472,7,23790000,166530000,111020000,NV011,CN HCM,,,
8/10/2024,8,ĐH9901081,KH-0354,P-559,6,11265000,67590000,45060000,NV017,CN HCM,,,
8/11/2024,8,ĐH4357547,KH-0115,P-736,4,345000,1380000,920000,NV082,CN HCM,,,
8/11/2024,8,ĐH2180187,KH-0550,P-109,2,12240000,24480000,16320000,NV129,CN HCM,,,
8/11/2024,8,ĐH3333849,KH-0194,P-763,3,1425000,4275000,2850000,NV109,CN HCM,,,
8/11/2024,8,ĐH7111462,KH-0748,P-436,10,4620000,46200000,30800000,NV241,CN HCM,,,
8/11/2024,8,ĐH6298371,KH-0030,P-556,2,7410000,14820000,9880000,NV241,CN HCM,,,
8/11/2024,8,ĐH6857135,KH-0318,P-620,5,10380000,51900000,34600000,NV098,CN HCM,,,
8/11/2024,8,ĐH7397772,KH-0016,P-675,9,195000,1755000,1170000,NV219,CN HCM,,,
8/11/2024,8,ĐH7719508,KH-0356,P-096,10,1770000,17700000,11800000,NV103,CN HCM,,,
8/11/2024,8,ĐH5011343,KH-0451,P-383,10,90000,900000,600000,NV189,CN HCM,,,
8/11/2024,8,ĐH8468096,KH-0465,P-419,10,12600000,126000000,84000000,NV151,CN HCM,,,
8/11/2024,8,ĐH6363221,KH-0243,P-159,7,342225000,2395575000,1597050000,NV004,CN HCM,,,
8/11/2024,8,ĐH3993643,KH-0612,P-279,6,35580000,213480000,142320000,NV228,CN HCM,,,
8/12/2024,8,ĐH7027211,KH-0104,P-248,7,705000,4935000,3290000,NV171,CN HCM,,,
8/12/2024,8,ĐH1119880,KH-0598,P-578,10,11925000,119250000,79500000,NV225,CN HCM,,,
8/12/2024,8,ĐH9983482,KH-0352,P-424,4,9735000,38940000,25960000,NV222,CN HCM,,,
8/13/2024,8,ĐH8650704,KH-0050,P-235,10,31950000,319500000,213000000,NV058,CN HCM,,,
8/13/2024,8,ĐH3068903,KH-0769,P-529,1,2625000,2625000,1750000,NV074,CN HCM,,,
8/13/2024,8,ĐH1801430,KH-0513,P-635,4,930000,3720000,2480000,NV153,CN HCM,,,
8/13/2024,8,ĐH5650673,KH-0128,P-789,6,2610000,15660000,10440000,NV147,CN HCM,,,
8/13/2024,8,ĐH7157549,KH-0235,P-769,2,345000,690000,460000,NV106,CN HCM,,,
8/13/2024,8,ĐH8444858,KH-0679,P-434,3,14580000,43740000,29160000,NV175,CN HCM,,,
8/13/2024,8,ĐH6381245,KH-0482,P-220,3,160875000,482625000,321750000,NV165,CN HCM,,,
8/13/2024,8,ĐH8565236,KH-0527,P-355,5,67860000,339300000,226200000,NV065,CN HCM,,,
8/13/2024,8,ĐH3931018,KH-0695,P-234,9,252510000,2272590000,1515060000,NV042,CN HCM,,,
8/13/2024,8,ĐH7657987,KH-0116,P-531,8,2520000,20160000,13440000,NV060,CN HCM,,,
8/14/2024,8,ĐH5602484,KH-0319,P-691,1,3450000,3450000,2300000,NV166,CN HCM,,,
8/14/2024,8,ĐH6578863,KH-0658,P-103,2,8940000,17880000,11920000,NV146,CN HCM,,,
8/14/2024,8,ĐH6526896,KH-0077,P-018,4,2940000,11760000,7840000,NV066,CN HCM,,,
8/14/2024,8,ĐH4359016,KH-0076,P-517,4,30420000,121680000,81120000,NV049,CN HCM,,,
8/14/2024,8,ĐH1796347,KH-0470,P-229,2,750000,1500000,1000000,NV192,CN HCM,,,
8/14/2024,8,ĐH2249398,KH-0534,P-043,9,17925000,161325000,107550000,NV118,CN HCM,,,
8/14/2024,8,ĐH6569718,KH-0337,P-434,1,14580000,14580000,9720000,NV018,CN HCM,,,
8/14/2024,8,ĐH3440968,KH-0247,P-785,1,720000,720000,480000,NV039,CN HCM,,,
8/14/2024,8,ĐH7101854,KH-0565,P-606,10,315000,3150000,2100000,NV088,CN HCM,,,
8/14/2024,8,ĐH9148468,KH-0748,P-155,1,199425000,199425000,132950000,NV223,CN HCM,,,
8/14/2024,8,ĐH7515761,KH-0670,P-303,6,77040000,462240000,308160000,NV148,CN HCM,,,
8/14/2024,8,ĐH2513805,KH-0310,P-224,10,1335000,13350000,8900000,NV094,CN HCM,,,
8/14/2024,8,ĐH5739152,KH-0029,P-773,1,825000,825000,550000,NV239,CN HCM,,,
8/15/2024,8,ĐH7545107,KH-0035,P-466,2,7980000,15960000,10640000,NV131,CN HCM,,,
8/15/2024,8,ĐH8740918,KH-0520,P-085,1,5835000,5835000,3890000,NV203,CN HCM,,,
8/15/2024,8,ĐH7027647,KH-0368,P-273,8,5580000,44640000,29760000,NV118,CN HCM,,,
8/15/2024,8,ĐH8238860,KH-0531,P-588,9,225000,2025000,1350000,NV244,CN HCM,,,
8/15/2024,8,ĐH6600686,KH-0302,P-147,7,524310000,3670170000,2446780000,NV185,CN HCM,,,
8/15/2024,8,ĐH3306608,KH-0743,P-389,9,5835000,52515000,35010000,NV124,CN HCM,,,
8/15/2024,8,ĐH4595854,KH-0573,P-308,4,300000,1200000,800000,NV148,CN HCM,,,
8/15/2024,8,ĐH3205566,KH-0666,P-231,4,135000,540000,360000,NV074,CN HCM,,,
8/15/2024,8,ĐH3502335,KH-0217,P-324,7,11580000,81060000,54040000,NV093,CN HCM,,,
8/15/2024,8,ĐH3315743,KH-0108,P-047,6,12705000,76230000,50820000,NV234,CN HCM,,,
8/15/2024,8,ĐH7631994,KH-0736,P-604,5,2850000,14250000,9500000,NV011,CN HCM,,,
8/15/2024,8,ĐH2164483,KH-0176,P-721,9,315000,2835000,1890000,NV170,CN HCM,,,
8/15/2024,8,ĐH9657654,KH-0461,P-706,7,7440000,52080000,34720000,NV023,CN HCM,,,
8/15/2024,8,ĐH5819809,KH-0658,P-676,2,405000,810000,540000,NV029,CN HCM,,,
8/15/2024,8,ĐH7036262,KH-0409,P-061,2,510000,1020000,680000,NV192,CN HCM,,,
8/15/2024,8,ĐH9428257,KH-0421,P-480,5,2715000,13575000,9050000,NV148,CN HCM,,,
8/15/2024,8,ĐH1995980,KH-0627,P-794,4,1365000,5460000,3640000,NV013,CN HCM,,,
8/16/2024,8,ĐH7471875,KH-0361,P-530,7,28980000,202860000,135240000,NV244,CN HCM,,,
8/16/2024,8,ĐH6798144,KH-0068,P-213,1,19995000,19995000,13330000,NV213,CN HCM,,,
8/16/2024,8,ĐH6002287,KH-0074,P-169,5,8880000,44400000,29600000,NV150,CN HCM,,,
8/16/2024,8,ĐH3923776,KH-0641,P-563,10,2145000,21450000,14300000,NV017,CN HCM,,,
8/16/2024,8,ĐH8568231,KH-0550,P-230,10,2790000,27900000,18600000,NV044,CN HCM,,,
8/16/2024,8,ĐH7055198,KH-0559,P-745,4,1110000,4440000,2960000,NV074,CN HCM,,,
8/16/2024,8,ĐH8923203,KH-0465,P-234,5,252510000,1262550000,841700000,NV219,CN HCM,,,
8/17/2024,8,ĐH4498370,KH-0131,P-430,10,7935000,79350000,52900000,NV108,CN HCM,,,
8/17/2024,8,ĐH1864259,KH-0336,P-481,9,8955000,80595000,53730000,NV090,CN HCM,,,
8/17/2024,8,ĐH9799972,KH-0696,P-108,5,29580000,147900000,98600000,NV249,CN HCM,,,
8/17/2024,8,ĐH6890911,KH-0752,P-669,1,3315000,3315000,2210000,NV051,CN HCM,,,
8/17/2024,8,ĐH2671833,KH-0655,P-685,9,5850000,52650000,35100000,NV025,CN HCM,,,
8/18/2024,8,ĐH2397757,KH-0348,P-746,3,150000,450000,300000,NV004,CN HCM,,,
8/18/2024,8,ĐH9706127,KH-0677,P-017,7,3960000,27720000,18480000,NV118,CN HCM,,,
8/18/2024,8,ĐH2518876,KH-0453,P-180,5,8085000,40425000,26950000,NV085,CN HCM,,,
8/18/2024,8,ĐH7004960,KH-0308,P-059,10,4365000,43650000,29100000,NV153,CN HCM,,,
8/18/2024,8,ĐH6310072,KH-0207,P-024,3,8310000,24930000,16620000,NV040,CN HCM,,,
8/18/2024,8,ĐH3263842,KH-0749,P-622,10,510000,5100000,3400000,NV049,CN HCM,,,
8/18/2024,8,ĐH7047582,KH-0561,P-787,2,5790000,11580000,7720000,NV205,CN HCM,,,
8/18/2024,8,ĐH1183515,KH-0071,P-442,10,1905000,19050000,12700000,NV204,CN HCM,,,
8/18/2024,8,ĐH6118786,KH-0380,P-188,6,6840000,41040000,27360000,NV002,CN HCM,,,
8/18/2024,8,ĐH5624856,KH-0480,P-092,5,10035000,50175000,33450000,NV076,CN HCM,,,
8/18/2024,8,ĐH1402587,KH-0011,P-647,6,9555000,57330000,38220000,NV001,CN HCM,,,
8/19/2024,8,ĐH3709853,KH-0041,P-632,9,7290000,65610000,43740000,NV108,CN HCM,,,
8/19/2024,8,ĐH8132877,KH-0784,P-205,3,19800000,59400000,39600000,NV220,CN HCM,,,
8/19/2024,8,ĐH8632633,KH-0390,P-033,4,16650000,66600000,44400000,NV206,CN HCM,,,
8/19/2024,8,ĐH7457547,KH-0172,P-639,9,5625000,50625000,33750000,NV123,CN HCM,,,
8/19/2024,8,ĐH2655920,KH-0531,P-133,3,2865000,8595000,5730000,NV245,CN HCM,,,
8/19/2024,8,ĐH2479230,KH-0122,P-355,8,67860000,542880000,361920000,NV132,CN HCM,,,
8/19/2024,8,ĐH2857650,KH-0395,P-705,3,9300000,27900000,18600000,NV047,CN HCM,,,
8/19/2024,8,ĐH6738889,KH-0472,P-696,1,30105000,30105000,20070000,NV197,CN HCM,,,
8/19/2024,8,ĐH7153771,KH-0090,P-061,8,510000,4080000,2720000,NV224,CN HCM,,,
8/20/2024,8,ĐH6005425,KH-0248,P-221,8,19800000,158400000,105600000,NV190,CN HCM,,,
8/20/2024,8,ĐH7946698,KH-0386,P-680,1,4920000,4920000,3280000,NV197,CN HCM,,,
8/20/2024,8,ĐH8806817,KH-0710,P-291,8,1230000,9840000,6560000,NV084,CN HCM,,,
8/20/2024,8,ĐH7103799,KH-0524,P-627,4,990000,3960000,2640000,NV229,CN HCM,,,
8/20/2024,8,ĐH6233379,KH-0590,P-229,9,750000,6750000,4500000,NV081,CN HCM,,,
8/20/2024,8,ĐH3977224,KH-0393,P-277,3,14595000,43785000,29190000,NV197,CN HCM,,,
8/20/2024,8,ĐH9791879,KH-0138,P-349,10,24780000,247800000,165200000,NV084,CN HCM,,,
8/20/2024,8,ĐH8811653,KH-0770,P-616,8,555000,4440000,2960000,NV007,CN HCM,,,
8/20/2024,8,ĐH7867813,KH-0599,P-425,6,27300000,163800000,109200000,NV212,CN HCM,,,
8/21/2024,8,ĐH9283844,KH-0126,P-524,5,1335000,6675000,4450000,NV099,CN HCM,,,
8/21/2024,8,ĐH3879504,KH-0195,P-606,5,315000,1575000,1050000,NV161,CN HCM,,,
8/21/2024,8,ĐH3822493,KH-0158,P-678,4,285000,1140000,760000,NV163,CN HCM,,,
8/21/2024,8,ĐH4191207,KH-0314,P-522,1,12030000,12030000,8020000,NV016,CN HCM,,,
8/21/2024,8,ĐH1384402,KH-0578,P-450,2,9105000,18210000,12140000,NV148,CN HCM,,,
8/21/2024,8,ĐH7640308,KH-0749,P-795,6,7875000,47250000,31500000,NV117,CN HCM,,,
8/22/2024,8,ĐH2688058,KH-0460,P-173,10,32265000,322650000,215100000,NV184,CN HCM,,,
8/22/2024,8,ĐH7390496,KH-0397,P-459,1,126675000,126675000,84450000,NV139,CN HCM,,,
8/22/2024,8,ĐH6910422,KH-0012,P-571,5,20250000,101250000,67500000,NV129,CN HCM,,,
8/22/2024,8,ĐH5075881,KH-0163,P-698,6,99450000,596700000,397800000,NV144,CN HCM,,,
8/22/2024,8,ĐH6256375,KH-0105,P-790,2,990000,1980000,1320000,NV198,CN HCM,,,
8/22/2024,8,ĐH9188670,KH-0388,P-230,6,2790000,16740000,11160000,NV159,CN HCM,,,
8/22/2024,8,ĐH7486650,KH-0715,P-117,8,14475000,115800000,77200000,NV216,CN HCM,,,
8/22/2024,8,ĐH9666618,KH-0168,P-666,10,2070000,20700000,13800000,NV047,CN HCM,,,
8/22/2024,8,ĐH5602317,KH-0387,P-480,10,2715000,27150000,18100000,NV174,CN HCM,,,
8/22/2024,8,ĐH8034936,KH-0236,P-178,4,47445000,189780000,126520000,NV117,CN HCM,,,
8/22/2024,8,ĐH3272369,KH-0045,P-747,6,1905000,11430000,7620000,NV072,CN HCM,,,
8/22/2024,8,ĐH5458627,KH-0651,P-502,6,36945000,221670000,147780000,NV170,CN HCM,,,
8/23/2024,8,ĐH1245415,KH-0609,P-459,2,126675000,253350000,168900000,NV140,CN HCM,,,
8/23/2024,8,ĐH1524597,KH-0232,P-059,8,4365000,34920000,23280000,NV145,CN HCM,,,
8/23/2024,8,ĐH3817971,KH-0754,P-612,1,7410000,7410000,4940000,NV116,CN HCM,,,
8/23/2024,8,ĐH6345706,KH-0025,P-560,5,1470000,7350000,4900000,NV126,CN HCM,,,
8/23/2024,8,ĐH3337613,KH-0174,P-666,1,2070000,2070000,1380000,NV172,CN HCM,,,
8/23/2024,8,ĐH4245408,KH-0683,P-425,4,27300000,109200000,72800000,NV014,CN HCM,,,
8/23/2024,8,ĐH6983953,KH-0309,P-269,5,660000,3300000,2200000,NV243,CN HCM,,,
8/23/2024,8,ĐH5001470,KH-0261,P-020,6,2085000,12510000,8340000,NV006,CN HCM,,,
8/23/2024,8,ĐH6134733,KH-0175,P-175,9,25200000,226800000,151200000,NV216,CN HCM,,,
8/23/2024,8,ĐH7804019,KH-0552,P-453,8,9885000,79080000,52720000,NV215,CN HCM,,,
8/23/2024,8,ĐH7656365,KH-0342,P-676,9,405000,3645000,2430000,NV137,CN HCM,,,
8/23/2024,8,ĐH1486706,KH-0639,P-765,8,345000,2760000,1840000,NV060,CN HCM,,,
8/24/2024,8,ĐH8830370,KH-0190,P-042,5,4275000,21375000,14250000,NV247,CN HCM,,,
8/24/2024,8,ĐH8887365,KH-0390,P-394,4,750000,3000000,2000000,NV215,CN HCM,,,
8/24/2024,8,ĐH8234424,KH-0253,P-012,9,9150000,82350000,54900000,NV094,CN HCM,,,
8/24/2024,8,ĐH6306207,KH-0560,P-378,1,855000,855000,570000,NV076,CN HCM,,,
8/24/2024,8,ĐH1509859,KH-0099,P-717,5,330000,1650000,1100000,NV108,CN HCM,,,
8/24/2024,8,ĐH3300462,KH-0358,P-072,8,165000,1320000,880000,NV206,CN HCM,,,
8/25/2024,8,ĐH5692227,KH-0307,P-452,8,25875000,207000000,138000000,NV239,CN HCM,,,
8/25/2024,8,ĐH3922245,KH-0310,P-624,3,6195000,18585000,12390000,NV016,CN HCM,,,
8/25/2024,8,ĐH6377864,KH-0777,P-629,1,255000,255000,170000,NV120,CN HCM,,,
8/25/2024,8,ĐH8490943,KH-0148,P-674,10,180000,1800000,1200000,NV190,CN HCM,,,
8/25/2024,8,ĐH4690042,KH-0374,P-187,8,4305000,34440000,22960000,NV179,CN HCM,,,
8/25/2024,8,ĐH6845369,KH-0545,P-566,4,7335000,29340000,19560000,NV241,CN HCM,,,
8/26/2024,8,ĐH3193982,KH-0419,P-483,7,2145000,15015000,10010000,NV020,CN HCM,,,
8/26/2024,8,ĐH4156410,KH-0599,P-568,1,61110000,61110000,40740000,NV156,CN HCM,,,
8/26/2024,8,ĐH4707286,KH-0132,P-332,1,1380000,1380000,920000,NV093,CN HCM,,,
8/26/2024,8,ĐH8558811,KH-0566,P-380,1,240000,240000,160000,NV020,CN HCM,,,
8/26/2024,8,ĐH7549383,KH-0552,P-651,3,870000,2610000,1740000,NV089,CN HCM,,,
8/26/2024,8,ĐH4462454,KH-0603,P-098,3,3765000,11295000,7530000,NV207,CN HCM,,,
8/26/2024,8,ĐH6599316,KH-0092,P-561,9,8460000,76140000,50760000,NV067,CN HCM,,,
8/26/2024,8,ĐH5578907,KH-0530,P-799,7,105000,735000,490000,NV043,CN HCM,,,
8/26/2024,8,ĐH7066195,KH-0775,P-562,10,735000,7350000,4900000,NV127,CN HCM,,,
8/27/2024,8,ĐH2476282,KH-0085,P-036,4,3570000,14280000,9520000,NV228,CN HCM,,,
8/27/2024,8,ĐH9005509,KH-0751,P-222,4,70245000,280980000,187320000,NV206,CN HCM,,,
8/27/2024,8,ĐH7532492,KH-0276,P-068,7,1935000,13545000,9030000,NV240,CN HCM,,,
8/27/2024,8,ĐH9695072,KH-0305,P-320,8,23895000,191160000,127440000,NV183,CN HCM,,,
8/27/2024,8,ĐH6525983,KH-0097,P-720,9,4215000,37935000,25290000,NV030,CN HCM,,,
8/27/2024,8,ĐH8938090,KH-0450,P-499,4,1155000,4620000,3080000,NV032,CN HCM,,,
8/27/2024,8,ĐH2997050,KH-0324,P-073,10,9795000,97950000,65300000,NV071,CN HCM,,,
8/27/2024,8,ĐH6607406,KH-0082,P-555,4,990000,3960000,2640000,NV015,CN HCM,,,
8/28/2024,8,ĐH2740376,KH-0390,P-195,1,21810000,21810000,14540000,NV196,CN HCM,,,
8/28/2024,8,ĐH1312064,KH-0505,P-244,10,45390000,453900000,302600000,NV077,CN HCM,,,
8/28/2024,8,ĐH4172288,KH-0294,P-503,3,38550000,115650000,77100000,NV067,CN HCM,,,
8/28/2024,8,ĐH2699032,KH-0556,P-335,7,16815000,117705000,78470000,NV203,CN HCM,,,
8/28/2024,8,ĐH7517143,KH-0713,P-101,9,540000,4860000,3240000,NV149,CN HCM,,,
8/29/2024,8,ĐH6062721,KH-0337,P-792,9,375000,3375000,2250000,NV071,CN HCM,,,
8/29/2024,8,ĐH9778716,KH-0113,P-237,1,195000,195000,130000,NV060,CN HCM,,,
8/29/2024,8,ĐH4516165,KH-0412,P-567,8,277770000,2222160000,1481440000,NV102,CN HCM,,,
8/29/2024,8,ĐH6255250,KH-0703,P-160,5,288150000,1440750000,960500000,NV006,CN HCM,,,
8/29/2024,8,ĐH2887633,KH-0138,P-492,10,16635000,166350000,110900000,NV157,CN HCM,,,
8/29/2024,8,ĐH4637054,KH-0095,P-661,9,330000,2970000,1980000,NV244,CN HCM,,,
8/29/2024,8,ĐH4867020,KH-0327,P-294,1,75000,75000,50000,NV076,CN HCM,,,
8/29/2024,8,ĐH5283086,KH-0688,P-510,10,270000,2700000,1800000,NV065,CN HCM,,,
8/29/2024,8,ĐH5958130,KH-0593,P-787,6,5790000,34740000,23160000,NV051,CN HCM,,,
8/29/2024,8,ĐH8527956,KH-0181,P-759,3,90000,270000,180000,NV064,CN HCM,,,
8/29/2024,8,ĐH3844650,KH-0427,P-502,8,36945000,295560000,197040000,NV097,CN HCM,,,
8/30/2024,8,ĐH8483273,KH-0062,P-063,7,11520000,80640000,53760000,NV096,CN HCM,,,
8/30/2024,8,ĐH7496147,KH-0272,P-036,7,3570000,24990000,16660000,NV212,CN HCM,,,
8/30/2024,8,ĐH6803290,KH-0572,P-188,5,6840000,34200000,22800000,NV173,CN HCM,,,
8/30/2024,8,ĐH5377188,KH-0011,P-284,4,30825000,123300000,82200000,NV041,CN HCM,,,
8/30/2024,8,ĐH7494402,KH-0047,P-752,2,2700000,5400000,3600000,NV170,CN HCM,,,
8/30/2024,8,ĐH8378722,KH-0017,P-392,1,33600000,33600000,22400000,NV094,CN HCM,,,
8/30/2024,8,ĐH5075446,KH-0529,P-408,10,16005000,160050000,106700000,NV043,CN HCM,,,
8/30/2024,8,ĐH4702260,KH-0030,P-797,10,6825000,68250000,45500000,NV099,CN HCM,,,
8/30/2024,8,ĐH2911263,KH-0302,P-540,6,4290000,25740000,17160000,NV047,CN HCM,,,
8/30/2024,8,ĐH1337798,KH-0442,P-079,6,7530000,45180000,30120000,NV009,CN HCM,,,
8/30/2024,8,ĐH3755870,KH-0259,P-401,2,285000,570000,380000,NV106,CN HCM,,,
8/30/2024,8,ĐH8639258,KH-0497,P-680,6,4920000,29520000,19680000,NV003,CN HCM,,,
8/30/2024,8,ĐH6243729,KH-0360,P-259,6,195000,1170000,780000,NV040,CN HCM,,,
8/30/2024,8,ĐH6192438,KH-0063,P-192,8,13995000,111960000,74640000,NV017,CN HCM,,,
8/31/2024,8,ĐH2101292,KH-0236,P-591,7,720000,5040000,3360000,NV086,CN HCM,,,
8/31/2024,8,ĐH5514388,KH-0216,P-565,7,915000,6405000,4270000,NV088,CN HCM,,,
8/31/2024,8,ĐH6203530,KH-0125,P-708,9,150000,1350000,900000,NV064,CN HCM,,,
8/31/2024,8,ĐH7838371,KH-0679,P-799,3,105000,315000,210000,NV061,CN HCM,,,
8/31/2024,8,ĐH6695561,KH-0213,P-218,4,328995000,1315980000,877320000,NV120,CN HCM,,,
8/31/2024,8,ĐH2521360,KH-0320,P-281,6,24540000,147240000,98160000,NV030,CN HCM,,,
8/31/2024,8,ĐH8841219,KH-0356,P-657,8,690000,5520000,3680000,NV034,CN HCM,,,
8/31/2024,8,ĐH9859482,KH-0590,P-239,5,25635000,128175000,85450000,NV198,CN HCM,,,
8/31/2024,8,ĐH8276717,KH-0269,P-462,7,4500000,31500000,21000000,NV004,CN HCM,,,
8/31/2024,8,ĐH1807609,KH-0153,P-751,9,30000,270000,180000,NV037,CN HCM,,,
8/31/2024,8,ĐH4351364,KH-0125,P-525,1,8715000,8715000,5810000,NV169,CN HCM,,,
8/31/2024,8,ĐH1511681,KH-0097,P-225,10,2415000,24150000,16100000,NV188,CN HCM,,,
9/1/2024,9,ĐH5149700,KH-0343,P-094,5,19380000,96900000,64600000,NV044,CN HCM,,,
9/1/2024,9,ĐH6067467,KH-0332,P-333,4,5970000,23880000,15920000,NV067,CN HCM,,,
9/1/2024,9,ĐH8375609,KH-0634,P-313,8,42210000,337680000,225120000,NV214,CN HCM,,,
9/1/2024,9,ĐH2006479,KH-0542,P-176,4,14535000,58140000,38760000,NV233,CN HCM,,,
9/1/2024,9,ĐH5085983,KH-0697,P-778,2,900000,1800000,1200000,NV075,CN HCM,,,
9/1/2024,9,ĐH7537310,KH-0702,P-402,9,1650000,14850000,9900000,NV044,CN HCM,,,
9/1/2024,9,ĐH9965130,KH-0246,P-337,10,2100000,21000000,14000000,NV132,CN HCM,,,
9/1/2024,9,ĐH3991718,KH-0496,P-475,6,150000,900000,600000,NV072,CN HCM,,,
9/1/2024,9,ĐH6430594,KH-0603,P-480,9,2715000,24435000,16290000,NV021,CN HCM,,,
9/1/2024,9,ĐH3564500,KH-0268,P-743,2,270000,540000,360000,NV175,CN HCM,,,
9/1/2024,9,ĐH4588018,KH-0724,P-067,1,690000,690000,460000,NV025,CN HCM,,,
9/1/2024,9,ĐH7558807,KH-0227,P-069,2,1305000,2610000,1740000,NV038,CN HCM,,,
9/1/2024,9,ĐH2412307,KH-0658,P-315,6,20475000,122850000,81900000,NV197,CN HCM,,,
9/1/2024,9,ĐH6512484,KH-0346,P-140,3,12600000,37800000,25200000,NV170,CN HCM,,,
9/1/2024,9,ĐH9043758,KH-0076,P-183,2,300000,600000,400000,NV174,CN HCM,,,
9/2/2024,9,ĐH2553914,KH-0616,P-654,6,120000,720000,480000,NV197,CN HCM,,,
9/2/2024,9,ĐH1992451,KH-0149,P-534,5,6465000,32325000,21550000,NV145,CN HCM,,,
9/2/2024,9,ĐH7170880,KH-0613,P-300,8,1365000,10920000,7280000,NV179,CN HCM,,,
9/2/2024,9,ĐH9062707,KH-0307,P-388,6,6150000,36900000,24600000,NV060,CN HCM,,,
9/2/2024,9,ĐH2063565,KH-0414,P-699,4,14445000,57780000,38520000,NV060,CN HCM,,,
9/2/2024,9,ĐH8960780,KH-0284,P-419,5,12600000,63000000,42000000,NV213,CN HCM,,,
9/2/2024,9,ĐH6643340,KH-0416,P-291,10,1230000,12300000,8200000,NV024,CN HCM,,,
9/2/2024,9,ĐH6128425,KH-0070,P-020,8,2085000,16680000,11120000,NV037,CN HCM,,,
9/2/2024,9,ĐH5370250,KH-0051,P-670,4,525000,2100000,1400000,NV022,CN HCM,,,
9/2/2024,9,ĐH2438712,KH-0347,P-485,8,3825000,30600000,20400000,NV092,CN HCM,,,
9/2/2024,9,ĐH8821313,KH-0717,P-701,10,180000,1800000,1200000,NV249,CN HCM,,,
9/2/2024,9,ĐH4900211,KH-0661,P-049,3,13755000,41265000,27510000,NV218,CN HCM,,,
9/2/2024,9,ĐH6869639,KH-0087,P-569,1,510000,510000,340000,NV070,CN HCM,,,
9/3/2024,9,ĐH6931801,KH-0388,P-347,2,39420000,78840000,52560000,NV024,CN HCM,,,
9/3/2024,9,ĐH7931899,KH-0510,P-245,7,54495000,381465000,254310000,NV015,CN HCM,,,
9/3/2024,9,ĐH8780783,KH-0084,P-167,9,15810000,142290000,94860000,NV027,CN HCM,,,
9/3/2024,9,ĐH8329526,KH-0597,P-161,8,221370000,1770960000,1180640000,NV148,CN HCM,,,
9/3/2024,9,ĐH2374094,KH-0147,P-442,1,1905000,1905000,1270000,NV159,CN HCM,,,
9/3/2024,9,ĐH5875885,KH-0596,P-202,5,3675000,18375000,12250000,NV127,CN HCM,,,
9/3/2024,9,ĐH7859012,KH-0408,P-104,4,150000,600000,400000,NV148,CN HCM,,,
9/3/2024,9,ĐH4289386,KH-0766,P-755,5,615000,3075000,2050000,NV143,CN HCM,,,
9/4/2024,9,ĐH7741677,KH-0609,P-012,7,9150000,64050000,42700000,NV150,CN HCM,,,
9/4/2024,9,ĐH2056119,KH-0365,P-269,10,660000,6600000,4400000,NV118,CN HCM,,,
9/4/2024,9,ĐH5028589,KH-0206,P-313,2,42210000,84420000,56280000,NV089,CN HCM,,,
9/4/2024,9,ĐH6416971,KH-0216,P-101,9,540000,4860000,3240000,NV009,CN HCM,,,
