Ngày hạch toán,Đơn hàng,Mã KH,Mã Sản Phẩm,Số lượng bán,Đơn giá,Doanh thu,Giá vốn hàng hóa,Mã nhân viên bán,Chi nhánh
8/21/2024,ĐH8388259,KH-0117,P-607,1,4005000,4005000,2670000,NV057,CN DN
8/21/2024,ĐH3074538,KH-0398,P-320,1,23895000,23895000,15930000,NV109,CN DN
8/21/2024,ĐH5806654,KH-0289,P-004,9,12360000,111240000,74160000,NV089,CN DN
8/21/2024,ĐH7178394,KH-0786,P-242,9,35760000,321840000,214560000,NV234,CN DN
8/21/2024,ĐH8315563,KH-0101,P-741,10,23580000,235800000,157200000,NV116,CN DN
8/21/2024,ĐH4191207,KH-0314,P-522,1,12030000,12030000,8020000,NV016,CN HCM
8/21/2024,ĐH2485841,KH-0217,P-466,10,7980000,79800000,53200000,NV178,CN DN
8/21/2024,ĐH1384402,KH-0578,P-450,2,9105000,18210000,12140000,NV148,CN HCM
8/21/2024,ĐH5126683,KH-0494,P-674,3,180000,540000,360000,NV157,CN HN
8/21/2024,ĐH2793361,KH-0397,P-757,6,720000,4320000,2880000,NV116,CN HN
8/21/2024,ĐH5328281,KH-0295,P-344,2,39675000,79350000,52900000,NV050,CN HN
8/21/2024,ĐH7640308,KH-0749,P-795,6,7875000,47250000,31500000,NV117,CN HCM
8/21/2024,ĐH5663671,KH-0342,P-631,8,5580000,44640000,29760000,NV188,CN DN
8/21/2024,ĐH2457456,KH-0183,P-525,6,8715000,52290000,34860000,NV007,CN HN
8/22/2024,ĐH1125043,KH-0660,P-644,10,12600000,126000000,84000000,NV057,CN DN
8/22/2024,ĐH6213205,KH-0746,P-278,8,2535000,20280000,13520000,NV179,CN HN
8/22/2024,ĐH2688058,KH-0460,P-173,10,32265000,322650000,215100000,NV184,CN HCM
8/22/2024,ĐH7806905,KH-0688,P-461,9,3675000,33075000,22050000,NV227,CN DN
8/22/2024,ĐH7390496,KH-0397,P-459,1,126675000,126675000,84450000,NV139,CN HCM
8/22/2024,ĐH6910422,KH-0012,P-571,5,20250000,101250000,67500000,NV129,CN HCM
8/22/2024,ĐH5075881,KH-0163,P-698,6,99450000,596700000,397800000,NV144,CN HCM
8/22/2024,ĐH6256375,KH-0105,P-790,2,990000,1980000,1320000,NV198,CN HCM
8/22/2024,ĐH9188670,KH-0388,P-230,6,2790000,16740000,11160000,NV159,CN HCM
8/22/2024,ĐH7486650,KH-0715,P-117,8,14475000,115800000,77200000,NV216,CN HCM
8/22/2024,ĐH9666618,KH-0168,P-666,10,2070000,20700000,13800000,NV047,CN HCM
8/22/2024,ĐH8777492,KH-0226,P-303,5,77040000,385200000,256800000,NV027,CN DN
8/22/2024,ĐH7205564,KH-0309,P-248,4,705000,2820000,1880000,NV215,CN HN
8/22/2024,ĐH5375328,KH-0208,P-143,6,20550000,123300000,82200000,NV056,CN DN
8/22/2024,ĐH5602317,KH-0387,P-480,10,2715000,27150000,18100000,NV174,CN HCM
8/22/2024,ĐH8034936,KH-0236,P-178,4,47445000,189780000,126520000,NV117,CN HCM
8/22/2024,ĐH3008286,KH-0700,P-271,10,3915000,39150000,26100000,NV132,CN HN
8/22/2024,ĐH3495905,KH-0300,P-044,7,4170000,29190000,19460000,NV221,CN DN
8/22/2024,ĐH2042061,KH-0505,P-160,8,288150000,2305200000,1536800000,NV057,CN DN
8/22/2024,ĐH6095080,KH-0152,P-723,3,2355000,7065000,4710000,NV144,CN DN
8/22/2024,ĐH3272369,KH-0045,P-747,6,1905000,11430000,7620000,NV072,CN HCM
8/22/2024,ĐH7266924,KH-0463,P-361,3,10545000,31635000,21090000,NV228,CN DN
8/22/2024,ĐH5458627,KH-0651,P-502,6,36945000,221670000,147780000,NV170,CN HCM
8/23/2024,ĐH1245415,KH-0609,P-459,2,126675000,253350000,168900000,NV140,CN HCM
8/23/2024,ĐH4429890,KH-0048,P-358,6,13500000,81000000,54000000,NV138,CN DN
8/23/2024,ĐH4867807,KH-0105,P-277,5,14595000,72975000,48650000,NV090,CN HN
8/23/2024,ĐH2461105,KH-0259,P-215,7,615000,4305000,2870000,NV008,CN HN
8/23/2024,ĐH4556835,KH-0494,P-399,5,1110000,5550000,3700000,NV235,CN HN
8/23/2024,ĐH1524597,KH-0232,P-059,8,4365000,34920000,23280000,NV145,CN HCM
8/23/2024,ĐH3817971,KH-0754,P-612,1,7410000,7410000,4940000,NV116,CN HCM
8/23/2024,ĐH7181037,KH-0107,P-207,8,4410000,35280000,23520000,NV221,CN DN
8/23/2024,ĐH6345706,KH-0025,P-560,5,1470000,7350000,4900000,NV126,CN HCM
8/23/2024,ĐH3337613,KH-0174,P-666,1,2070000,2070000,1380000,NV172,CN HCM
8/23/2024,ĐH4245408,KH-0683,P-425,4,27300000,109200000,72800000,NV014,CN HCM
8/23/2024,ĐH6983953,KH-0309,P-269,5,660000,3300000,2200000,NV243,CN HCM
8/23/2024,ĐH2533692,KH-0615,P-282,10,4005000,40050000,26700000,NV098,CN DN
8/23/2024,ĐH9009283,KH-0208,P-530,1,28980000,28980000,19320000,NV073,CN HN
8/23/2024,ĐH5001470,KH-0261,P-020,6,2085000,12510000,8340000,NV006,CN HCM
8/23/2024,ĐH5622747,KH-0688,P-531,7,2520000,17640000,11760000,NV036,CN HN
8/23/2024,ĐH7714370,KH-0639,P-772,1,1920000,1920000,1280000,NV207,CN HN
8/23/2024,ĐH5032408,KH-0719,P-435,8,14580000,116640000,77760000,NV239,CN HN
8/23/2024,ĐH6134733,KH-0175,P-175,9,25200000,226800000,151200000,NV216,CN HCM
8/23/2024,ĐH7897566,KH-0559,P-311,7,615000,4305000,2870000,NV150,CN HN
8/23/2024,ĐH7804019,KH-0552,P-453,8,9885000,79080000,52720000,NV215,CN HCM
8/23/2024,ĐH2945888,KH-0612,P-185,9,27300000,245700000,163800000,NV096,CN HN
8/23/2024,ĐH7000902,KH-0312,P-103,4,8940000,35760000,23840000,NV019,CN HN
8/23/2024,ĐH9662283,KH-0574,P-225,1,2415000,2415000,1610000,NV096,CN DN
8/23/2024,ĐH3510817,KH-0370,P-255,7,9030000,63210000,42140000,NV157,CN DN
8/23/2024,ĐH7656365,KH-0342,P-676,9,405000,3645000,2430000,NV137,CN HCM
8/23/2024,ĐH9055848,KH-0781,P-246,10,6090000,60900000,40600000,NV199,CN DN
8/23/2024,ĐH1486706,KH-0639,P-765,8,345000,2760000,1840000,NV060,CN HCM
8/24/2024,ĐH3235756,KH-0300,P-517,3,30420000,91260000,60840000,NV180,CN DN
8/24/2024,ĐH9558858,KH-0072,P-407,10,16005000,160050000,106700000,NV044,CN HN
8/24/2024,ĐH1385228,KH-0298,P-635,1,930000,930000,620000,NV157,CN HN
8/24/2024,ĐH8383635,KH-0494,P-146,8,15240000,121920000,81280000,NV024,CN HN
8/24/2024,ĐH3277308,KH-0155,P-413,3,42945000,128835000,85890000,NV130,CN HN
8/24/2024,ĐH8830370,KH-0190,P-042,5,4275000,21375000,14250000,NV247,CN HCM
8/24/2024,ĐH8887365,KH-0390,P-394,4,750000,3000000,2000000,NV215,CN HCM
8/24/2024,ĐH8205466,KH-0530,P-317,2,1665000,3330000,2220000,NV225,CN HN
8/24/2024,ĐH4542392,KH-0322,P-209,1,6345000,6345000,4230000,NV246,CN HN
8/24/2024,ĐH3734055,KH-0531,P-566,9,7335000,66015000,44010000,NV151,CN DN
8/24/2024,ĐH9169895,KH-0225,P-470,6,34125000,204750000,136500000,NV153,CN HN
8/24/2024,ĐH4046187,KH-0301,P-551,8,2610000,20880000,13920000,NV080,CN DN
8/24/2024,ĐH8234424,KH-0253,P-012,9,9150000,82350000,54900000,NV094,CN HCM
8/24/2024,ĐH3804174,KH-0131,P-725,10,7080000,70800000,47200000,NV104,CN HN
8/24/2024,ĐH3998594,KH-0089,P-179,9,33945000,305505000,203670000,NV173,CN DN
8/24/2024,ĐH2848161,KH-0048,P-542,4,240000,960000,640000,NV236,CN DN
8/24/2024,ĐH9643519,KH-0414,P-248,10,705000,7050000,4700000,NV157,CN DN
8/24/2024,ĐH4316596,KH-0013,P-472,10,23790000,237900000,158600000,NV032,CN DN
8/24/2024,ĐH6306207,KH-0560,P-378,1,855000,855000,570000,NV076,CN HCM
8/24/2024,ĐH2766086,KH-0050,P-675,2,195000,390000,260000,NV189,CN DN
8/24/2024,ĐH5842375,KH-0261,P-153,10,240405000,2404050000,1602700000,NV076,CN DN
8/24/2024,ĐH9691913,KH-0715,P-333,3,5970000,17910000,11940000,NV093,CN DN
8/24/2024,ĐH1509859,KH-0099,P-717,5,330000,1650000,1100000,NV108,CN HCM
8/24/2024,ĐH4974817,KH-0751,P-002,5,41190000,205950000,137300000,NV017,CN HN
8/24/2024,ĐH3300462,KH-0358,P-072,8,165000,1320000,880000,NV206,CN HCM
8/24/2024,ĐH4690593,KH-0286,P-783,9,11445000,103005000,68670000,NV011,CN DN
8/25/2024,ĐH5692227,KH-0307,P-452,8,25875000,207000000,138000000,NV239,CN HCM
8/25/2024,ĐH9694600,KH-0383,P-376,5,20160000,100800000,67200000,NV219,CN HN
8/25/2024,ĐH1733081,KH-0021,P-048,7,13845000,96915000,64610000,NV128,CN DN
8/25/2024,ĐH7290830,KH-0680,P-260,9,750000,6750000,4500000,NV152,CN DN
8/25/2024,ĐH3922245,KH-0310,P-624,3,6195000,18585000,12390000,NV016,CN HCM
8/25/2024,ĐH2410549,KH-0595,P-751,1,30000,30000,20000,NV249,CN HN
8/25/2024,ĐH6377864,KH-0777,P-629,1,255000,255000,170000,NV120,CN HCM
8/25/2024,ĐH9008581,KH-0136,P-075,7,795000,5565000,3710000,NV066,CN HN
8/25/2024,ĐH4123871,KH-0191,P-139,7,2865000,20055000,13370000,NV008,CN DN
8/25/2024,ĐH7200019,KH-0009,P-270,7,8685000,60795000,40530000,NV217,CN DN
8/25/2024,ĐH8608877,KH-0744,P-552,8,56925000,455400000,303600000,NV038,CN DN
8/25/2024,ĐH8490943,KH-0148,P-674,10,180000,1800000,1200000,NV190,CN HCM
8/25/2024,ĐH7947359,KH-0287,P-340,10,255000,2550000,1700000,NV135,CN DN
8/25/2024,ĐH9091484,KH-0256,P-414,9,13320000,119880000,79920000,NV229,CN DN
8/25/2024,ĐH3495731,KH-0704,P-026,8,2250000,18000000,12000000,NV031,CN DN
8/25/2024,ĐH4690042,KH-0374,P-187,8,4305000,34440000,22960000,NV179,CN HCM
8/25/2024,ĐH6845369,KH-0545,P-566,4,7335000,29340000,19560000,NV241,CN HCM
8/26/2024,ĐH9809843,KH-0409,P-683,9,360000,3240000,2160000,NV033,CN DN
8/26/2024,ĐH5290549,KH-0643,P-546,7,240000,1680000,1120000,NV242,CN HN
8/26/2024,ĐH4262025,KH-0510,P-451,4,21960000,87840000,58560000,NV176,CN DN
8/26/2024,ĐH3193982,KH-0419,P-483,7,2145000,15015000,10010000,NV020,CN HCM
8/26/2024,ĐH4156410,KH-0599,P-568,1,61110000,61110000,40740000,NV156,CN HCM
8/26/2024,ĐH4707286,KH-0132,P-332,1,1380000,1380000,920000,NV093,CN HCM
8/26/2024,ĐH7460229,KH-0054,P-670,7,525000,3675000,2450000,NV098,CN DN
8/26/2024,ĐH5442798,KH-0630,P-428,4,13110000,52440000,34960000,NV234,CN DN
8/26/2024,ĐH6585585,KH-0143,P-612,4,7410000,29640000,19760000,NV202,CN HN
8/26/2024,ĐH8558811,KH-0566,P-380,1,240000,240000,160000,NV020,CN HCM
8/26/2024,ĐH4671248,KH-0749,P-493,9,3960000,35640000,23760000,NV248,CN DN
8/26/2024,ĐH1995950,KH-0076,P-101,3,540000,1620000,1080000,NV161,CN DN
8/26/2024,ĐH4111648,KH-0110,P-237,4,195000,780000,520000,NV067,CN HN
8/26/2024,ĐH6031682,KH-0117,P-393,3,19275000,57825000,38550000,NV157,CN HN
8/26/2024,ĐH7549383,KH-0552,P-651,3,870000,2610000,1740000,NV089,CN HCM
8/26/2024,ĐH8226715,KH-0012,P-369,8,19485000,155880000,103920000,NV247,CN DN
8/26/2024,ĐH4462454,KH-0603,P-098,3,3765000,11295000,7530000,NV207,CN HCM
8/26/2024,ĐH2352626,KH-0595,P-634,8,4305000,34440000,22960000,NV035,CN DN
8/26/2024,ĐH3774025,KH-0491,P-083,2,12720000,25440000,16960000,NV207,CN DN
8/26/2024,ĐH6599316,KH-0092,P-561,9,8460000,76140000,50760000,NV067,CN HCM
8/26/2024,ĐH4488872,KH-0546,P-172,2,7755000,15510000,10340000,NV113,CN HN
8/26/2024,ĐH8088486,KH-0293,P-169,6,8880000,53280000,35520000,NV131,CN HN
8/26/2024,ĐH5578907,KH-0530,P-799,7,105000,735000,490000,NV043,CN HCM
8/26/2024,ĐH7066195,KH-0775,P-562,10,735000,7350000,4900000,NV127,CN HCM
8/27/2024,ĐH5939718,KH-0735,P-584,2,1155000,2310000,1540000,NV228,CN HN
8/27/2024,ĐH4555564,KH-0347,P-744,4,5355000,21420000,14280000,NV030,CN DN
8/27/2024,ĐH5021198,KH-0508,P-435,1,14580000,14580000,9720000,NV021,CN DN
8/27/2024,ĐH2476282,KH-0085,P-036,4,3570000,14280000,9520000,NV228,CN HCM
8/27/2024,ĐH9005509,KH-0751,P-222,4,70245000,280980000,187320000,NV206,CN HCM
8/27/2024,ĐH3206771,KH-0347,P-085,4,5835000,23340000,15560000,NV216,CN HN
8/27/2024,ĐH7532492,KH-0276,P-068,7,1935000,13545000,9030000,NV240,CN HCM
8/27/2024,ĐH8985043,KH-0013,P-304,9,825000,7425000,4950000,NV179,CN DN
8/27/2024,ĐH3669268,KH-0037,P-704,8,480000,3840000,2560000,NV125,CN HN
8/27/2024,ĐH8731710,KH-0444,P-468,4,18720000,74880000,49920000,NV204,CN DN
8/27/2024,ĐH9695072,KH-0305,P-320,8,23895000,191160000,127440000,NV183,CN HCM
8/27/2024,ĐH6870942,KH-0065,P-145,6,26010000,156060000,104040000,NV121,CN HN
8/27/2024,ĐH6525983,KH-0097,P-720,9,4215000,37935000,25290000,NV030,CN HCM
8/27/2024,ĐH8938090,KH-0450,P-499,4,1155000,4620000,3080000,NV032,CN HCM
8/27/2024,ĐH1842623,KH-0715,P-414,10,13320000,133200000,88800000,NV225,CN DN
8/27/2024,ĐH2944674,KH-0073,P-626,6,645000,3870000,2580000,NV022,CN HN
8/27/2024,ĐH2847710,KH-0198,P-544,2,18780000,37560000,25040000,NV223,CN HN
8/27/2024,ĐH6157063,KH-0287,P-197,2,38850000,77700000,51800000,NV191,CN HN
8/27/2024,ĐH1079385,KH-0162,P-405,8,15915000,127320000,84880000,NV053,CN HN
8/27/2024,ĐH2997050,KH-0324,P-073,10,9795000,97950000,65300000,NV071,CN HCM
8/27/2024,ĐH6607406,KH-0082,P-555,4,990000,3960000,2640000,NV015,CN HCM
8/27/2024,ĐH4869595,KH-0563,P-394,1,750000,750000,500000,NV208,CN HN
8/27/2024,ĐH8006181,KH-0618,P-612,9,7410000,66690000,44460000,NV109,CN HN
8/27/2024,ĐH2719221,KH-0364,P-098,2,3765000,7530000,5020000,NV201,CN HN
8/28/2024,ĐH2791047,KH-0670,P-161,3,221370000,664110000,442740000,NV168,CN DN
8/28/2024,ĐH2740376,KH-0390,P-195,1,21810000,21810000,14540000,NV196,CN HCM
8/28/2024,ĐH1312064,KH-0505,P-244,10,45390000,453900000,302600000,NV077,CN HCM
8/28/2024,ĐH4922564,KH-0018,P-677,6,555000,3330000,2220000,NV113,CN DN
8/28/2024,ĐH3177913,KH-0726,P-280,2,5205000,10410000,6940000,NV198,CN DN
8/28/2024,ĐH1861313,KH-0565,P-404,2,120000,240000,160000,NV186,CN HN
8/28/2024,ĐH3003382,KH-0740,P-098,5,3765000,18825000,12550000,NV200,CN DN
8/28/2024,ĐH4911718,KH-0273,P-108,9,29580000,266220000,177480000,NV171,CN DN
8/28/2024,ĐH6916372,KH-0655,P-630,3,1905000,5715000,3810000,NV174,CN DN
8/28/2024,ĐH9926074,KH-0286,P-612,7,7410000,51870000,34580000,NV134,CN DN
8/28/2024,ĐH6762130,KH-0090,P-505,8,13590000,108720000,72480000,NV210,CN HN
8/28/2024,ĐH9159838,KH-0129,P-627,8,990000,7920000,5280000,NV246,CN HN
8/28/2024,ĐH4172288,KH-0294,P-503,3,38550000,115650000,77100000,NV067,CN HCM
8/28/2024,ĐH5744798,KH-0695,P-209,7,6345000,44415000,29610000,NV059,CN DN
8/28/2024,ĐH8970958,KH-0154,P-412,7,44175000,309225000,206150000,NV244,CN DN
8/28/2024,ĐH6534617,KH-0007,P-320,9,23895000,215055000,143370000,NV204,CN HN
8/28/2024,ĐH2699032,KH-0556,P-335,7,16815000,117705000,78470000,NV203,CN HCM
8/28/2024,ĐH7517143,KH-0713,P-101,9,540000,4860000,3240000,NV149,CN HCM
8/28/2024,ĐH1656076,KH-0081,P-397,8,1005000,8040000,5360000,NV038,CN HN
8/29/2024,ĐH6949327,KH-0502,P-652,1,120000,120000,80000,NV217,CN DN
8/29/2024,ĐH2830191,KH-0099,P-182,4,4305000,17220000,11480000,NV006,CN DN
8/29/2024,ĐH8969674,KH-0457,P-332,8,1380000,11040000,7360000,NV127,CN HN
8/29/2024,ĐH1289229,KH-0186,P-473,4,19425000,77700000,51800000,NV156,CN DN
8/29/2024,ĐH6062721,KH-0337,P-792,9,375000,3375000,2250000,NV071,CN HCM
8/29/2024,ĐH5537885,KH-0231,P-734,1,13650000,13650000,9100000,NV065,CN DN
8/29/2024,ĐH9778716,KH-0113,P-237,1,195000,195000,130000,NV060,CN HCM
8/29/2024,ĐH6526219,KH-0129,P-565,8,915000,7320000,4880000,NV126,CN DN
8/29/2024,ĐH8065795,KH-0211,P-449,2,3105000,6210000,4140000,NV215,CN DN
8/29/2024,ĐH4516165,KH-0412,P-567,8,277770000,2222160000,1481440000,NV102,CN HCM
8/29/2024,ĐH7533267,KH-0666,P-041,9,4440000,39960000,26640000,NV108,CN HN
8/29/2024,ĐH6255250,KH-0703,P-160,5,288150000,1440750000,960500000,NV006,CN HCM
8/29/2024,ĐH9169197,KH-0282,P-621,3,690000,2070000,1380000,NV239,CN DN
8/29/2024,ĐH3200191,KH-0389,P-119,9,61020000,549180000,366120000,NV078,CN HN
8/29/2024,ĐH2887633,KH-0138,P-492,10,16635000,166350000,110900000,NV157,CN HCM
8/29/2024,ĐH4637054,KH-0095,P-661,9,330000,2970000,1980000,NV244,CN HCM
8/29/2024,ĐH4867020,KH-0327,P-294,1,75000,75000,50000,NV076,CN HCM
8/29/2024,ĐH2654918,KH-0560,P-179,2,33945000,67890000,45260000,NV174,CN DN
8/29/2024,ĐH1922513,KH-0324,P-792,9,375000,3375000,2250000,NV216,CN HN
8/29/2024,ĐH5283086,KH-0688,P-510,10,270000,2700000,1800000,NV065,CN HCM
8/29/2024,ĐH1966988,KH-0121,P-341,10,24990000,249900000,166600000,NV185,CN DN
8/29/2024,ĐH6767412,KH-0484,P-656,3,3315000,9945000,6630000,NV053,CN HN
8/29/2024,ĐH5958130,KH-0593,P-787,6,5790000,34740000,23160000,NV051,CN HCM
8/29/2024,ĐH9439491,KH-0705,P-591,4,720000,2880000,1920000,NV065,CN HN
8/29/2024,ĐH8527956,KH-0181,P-759,3,90000,270000,180000,NV064,CN HCM
8/29/2024,ĐH9686769,KH-0220,P-567,4,277770000,1111080000,740720000,NV096,CN HN
8/29/2024,ĐH3697987,KH-0397,P-166,3,14535000,43605000,29070000,NV139,CN HN
8/29/2024,ĐH6026949,KH-0669,P-573,6,1605000,9630000,6420000,NV072,CN HN
8/29/2024,ĐH3844650,KH-0427,P-502,8,36945000,295560000,197040000,NV097,CN HCM
8/29/2024,ĐH9838757,KH-0487,P-309,2,21435000,42870000,28580000,NV056,CN DN
8/30/2024,ĐH2240630,KH-0441,P-365,2,11640000,23280000,15520000,NV156,CN DN
8/30/2024,ĐH4604709,KH-0659,P-644,2,12600000,25200000,16800000,NV180,CN HN
8/30/2024,ĐH8483273,KH-0062,P-063,7,11520000,80640000,53760000,NV096,CN HCM
8/30/2024,ĐH7496147,KH-0272,P-036,7,3570000,24990000,16660000,NV212,CN HCM
8/30/2024,ĐH1917231,KH-0772,P-336,4,8685000,34740000,23160000,NV135,CN HN
8/30/2024,ĐH4543494,KH-0428,P-193,4,14220000,56880000,37920000,NV059,CN HN
8/30/2024,ĐH8278970,KH-0627,P-130,3,11445000,34335000,22890000,NV119,CN HN
8/30/2024,ĐH7349166,KH-0173,P-175,8,25200000,201600000,134400000,NV104,CN DN
8/30/2024,ĐH6803290,KH-0572,P-188,5,6840000,34200000,22800000,NV173,CN HCM
8/30/2024,ĐH1620357,KH-0078,P-580,4,12105000,48420000,32280000,NV092,CN DN
8/30/2024,ĐH5570515,KH-0328,P-332,6,1380000,8280000,5520000,NV233,CN DN
8/30/2024,ĐH5377188,KH-0011,P-284,4,30825000,123300000,82200000,NV041,CN HCM
8/30/2024,ĐH7896552,KH-0046,P-528,2,20550000,41100000,27400000,NV020,CN HN
8/30/2024,ĐH7494402,KH-0047,P-752,2,2700000,5400000,3600000,NV170,CN HCM
8/30/2024,ĐH8378722,KH-0017,P-392,1,33600000,33600000,22400000,NV094,CN HCM
8/30/2024,ĐH9961416,KH-0182,P-298,4,12585000,50340000,33560000,NV188,CN DN
8/30/2024,ĐH5075446,KH-0529,P-408,10,16005000,160050000,106700000,NV043,CN HCM
8/30/2024,ĐH6567803,KH-0502,P-110,1,5190000,5190000,3460000,NV011,CN DN
8/30/2024,ĐH4702260,KH-0030,P-797,10,6825000,68250000,45500000,NV099,CN HCM
8/30/2024,ĐH9595136,KH-0704,P-119,4,61020000,244080000,162720000,NV007,CN DN
8/30/2024,ĐH2911263,KH-0302,P-540,6,4290000,25740000,17160000,NV047,CN HCM
8/30/2024,ĐH1337798,KH-0442,P-079,6,7530000,45180000,30120000,NV009,CN HCM
8/30/2024,ĐH4112278,KH-0102,P-515,9,5610000,50490000,33660000,NV175,CN HN
8/30/2024,ĐH1621341,KH-0456,P-174,1,18240000,18240000,12160000,NV037,CN DN
8/30/2024,ĐH4872884,KH-0029,P-529,3,2625000,7875000,5250000,NV016,CN HN
8/30/2024,ĐH5222730,KH-0197,P-796,3,7335000,22005000,14670000,NV007,CN HN
8/30/2024,ĐH7283523,KH-0107,P-326,9,375000,3375000,2250000,NV104,CN HN
8/30/2024,ĐH3755870,KH-0259,P-401,2,285000,570000,380000,NV106,CN HCM
8/30/2024,ĐH8639258,KH-0497,P-680,6,4920000,29520000,19680000,NV003,CN HCM
8/30/2024,ĐH4993467,KH-0102,P-250,5,46350000,231750000,154500000,NV177,CN DN
8/30/2024,ĐH9149883,KH-0551,P-232,5,1650000,8250000,5500000,NV210,CN HN
8/30/2024,ĐH6972091,KH-0379,P-201,10,4680000,46800000,31200000,NV142,CN HN
8/30/2024,ĐH6243729,KH-0360,P-259,6,195000,1170000,780000,NV040,CN HCM
8/30/2024,ĐH9208188,KH-0251,P-073,4,9795000,39180000,26120000,NV002,CN HN
8/30/2024,ĐH6192438,KH-0063,P-192,8,13995000,111960000,74640000,NV017,CN HCM
8/30/2024,ĐH2076515,KH-0764,P-458,3,17685000,53055000,35370000,NV129,CN HN
8/31/2024,ĐH2101292,KH-0236,P-591,7,720000,5040000,3360000,NV086,CN HCM
8/31/2024,ĐH1484851,KH-0175,P-527,4,44265000,177060000,118040000,NV161,CN HN
8/31/2024,ĐH5514388,KH-0216,P-565,7,915000,6405000,4270000,NV088,CN HCM
8/31/2024,ĐH7168853,KH-0469,P-784,9,480000,4320000,2880000,NV146,CN DN
8/31/2024,ĐH7517699,KH-0231,P-573,5,1605000,8025000,5350000,NV043,CN DN
8/31/2024,ĐH4957575,KH-0332,P-532,2,585000,1170000,780000,NV082,CN HN
8/31/2024,ĐH6203530,KH-0125,P-708,9,150000,1350000,900000,NV064,CN HCM
8/31/2024,ĐH2762660,KH-0597,P-765,10,345000,3450000,2300000,NV099,CN HN
8/31/2024,ĐH8193252,KH-0658,P-714,6,26280000,157680000,105120000,NV167,CN DN
8/31/2024,ĐH7838371,KH-0679,P-799,3,105000,315000,210000,NV061,CN HCM
8/31/2024,ĐH6695561,KH-0213,P-218,4,328995000,1315980000,877320000,NV120,CN HCM
8/31/2024,ĐH2521360,KH-0320,P-281,6,24540000,147240000,98160000,NV030,CN HCM
8/31/2024,ĐH9734353,KH-0285,P-526,7,12975000,90825000,60550000,NV024,CN HN
8/31/2024,ĐH6956518,KH-0054,P-614,4,14940000,59760000,39840000,NV039,CN HN
8/31/2024,ĐH4948360,KH-0673,P-786,5,21750000,108750000,72500000,NV167,CN HN
8/31/2024,ĐH9088493,KH-0363,P-507,8,1185000,9480000,6320000,NV068,CN HN
8/31/2024,ĐH6400243,KH-0563,P-291,1,1230000,1230000,820000,NV052,CN HN
8/31/2024,ĐH8841219,KH-0356,P-657,8,690000,5520000,3680000,NV034,CN HCM
8/31/2024,ĐH9859482,KH-0590,P-239,5,25635000,128175000,85450000,NV198,CN HCM
8/31/2024,ĐH8276717,KH-0269,P-462,7,4500000,31500000,21000000,NV004,CN HCM
8/31/2024,ĐH1807609,KH-0153,P-751,9,30000,270000,180000,NV037,CN HCM
8/31/2024,ĐH6684587,KH-0383,P-291,3,1230000,3690000,2460000,NV153,CN HN
8/31/2024,ĐH4351364,KH-0125,P-525,1,8715000,8715000,5810000,NV169,CN HCM
8/31/2024,ĐH1511681,KH-0097,P-225,10,2415000,24150000,16100000,NV188,CN HCM
8/31/2024,ĐH3345406,KH-0463,P-776,6,2685000,16110000,10740000,NV084,CN HN
9/1/2024,ĐH9083115,KH-0279,P-333,1,5970000,5970000,3980000,NV145,CN DN
9/1/2024,ĐH2808009,KH-0696,P-483,4,2145000,8580000,5720000,NV100,CN DN
9/1/2024,ĐH5149700,KH-0343,P-094,5,19380000,96900000,64600000,NV044,CN HCM
9/1/2024,ĐH8305877,KH-0425,P-006,9,6870000,61830000,41220000,NV026,CN HN
9/1/2024,ĐH6067467,KH-0332,P-333,4,5970000,23880000,15920000,NV067,CN HCM
9/1/2024,ĐH6547015,KH-0348,P-412,9,44175000,397575000,265050000,NV245,CN DN
9/1/2024,ĐH8375609,KH-0634,P-313,8,42210000,337680000,225120000,NV214,CN HCM
9/1/2024,ĐH2006479,KH-0542,P-176,4,14535000,58140000,38760000,NV233,CN HCM
9/1/2024,ĐH5085983,KH-0697,P-778,2,900000,1800000,1200000,NV075,CN HCM
9/1/2024,ĐH6976856,KH-0506,P-551,8,2610000,20880000,13920000,NV053,CN DN
9/1/2024,ĐH8542763,KH-0492,P-741,9,23580000,212220000,141480000,NV218,CN HN
9/1/2024,ĐH8687858,KH-0604,P-203,2,21450000,42900000,28600000,NV071,CN DN
9/1/2024,ĐH4373848,KH-0323,P-714,7,26280000,183960000,122640000,NV032,CN DN
9/1/2024,ĐH8381860,KH-0631,P-095,8,7050000,56400000,37600000,NV244,CN DN
9/1/2024,ĐH7537310,KH-0702,P-402,9,1650000,14850000,9900000,NV044,CN HCM
9/1/2024,ĐH9965130,KH-0246,P-337,10,2100000,21000000,14000000,NV132,CN HCM
9/1/2024,ĐH3991718,KH-0496,P-475,6,150000,900000,600000,NV072,CN HCM
9/1/2024,ĐH6430594,KH-0603,P-480,9,2715000,24435000,16290000,NV021,CN HCM
9/1/2024,ĐH3564500,KH-0268,P-743,2,270000,540000,360000,NV175,CN HCM
9/1/2024,ĐH6653212,KH-0106,P-077,2,2430000,4860000,3240000,NV043,CN HN
9/1/2024,ĐH4588018,KH-0724,P-067,1,690000,690000,460000,NV025,CN HCM
9/1/2024,ĐH5730510,KH-0199,P-668,3,2175000,6525000,4350000,NV248,CN HN
9/1/2024,ĐH7558807,KH-0227,P-069,2,1305000,2610000,1740000,NV038,CN HCM
