Ngày hạch toán,Tháng,Đơn hàng,Mã KH,Mã Sản Phẩm,Số lượng bán,Đơn giá,Doanh thu,Giá vốn hàng hóa,Mã nhân viên bán,Chi nhánh,Chi nhánh,,,
8/12/2024,"8,00",ĐH8810341,KH-0129,P-792,8,375000,3000000,2000000,NV234,CN DN,,,,
8/13/2024,"8,00",ĐH4526897,KH-0460,P-375,5,8460000,42300000,28200000,NV083,CN DN,,,,
8/13/2024,"8,00",ĐH5070886,KH-0535,P-578,9,11925000,107325000,71550000,NV156,CN DN,,,,
8/13/2024,"8,00",ĐH7081716,KH-0171,P-308,5,300000,1500000,1000000,NV181,CN DN,,,,
8/13/2024,"8,00",ĐH5334346,KH-0706,P-006,9,6870000,61830000,41220000,NV217,CN DN,,,,
8/13/2024,"8,00",ĐH1325402,KH-0177,P-239,4,25635000,102540000,68360000,NV043,CN DN,,,,
8/13/2024,"8,00",ĐH9257028,KH-0335,P-513,2,975000,1950000,1300000,NV208,CN DN,,,,
8/13/2024,"8,00",ĐH7823535,KH-0119,P-563,2,2145000,4290000,2860000,NV163,CN DN,,,,
8/13/2024,"8,00",ĐH4342703,KH-0421,P-508,4,1215000,4860000,3240000,NV039,CN DN,,,,
8/13/2024,"8,00",ĐH3578317,KH-0725,P-014,2,7995000,15990000,10660000,NV033,CN DN,,,,
8/14/2024,"8,00",ĐH5216042,KH-0505,P-103,8,8940000,71520000,47680000,NV124,CN DN,,,,
8/14/2024,"8,00",ĐH3007343,KH-0366,P-526,5,12975000,64875000,43250000,NV231,CN DN,,,,
8/14/2024,"8,00",ĐH9764274,KH-0382,P-334,1,4005000,4005000,2670000,NV016,CN DN,,,,
8/14/2024,"8,00",ĐH4286038,KH-0352,P-102,10,2820000,28200000,18800000,NV039,CN DN,,,,
8/14/2024,"8,00",ĐH8412845,KH-0556,P-783,3,11445000,34335000,22890000,NV118,CN DN,,,,
8/15/2024,"8,00",ĐH5487776,KH-0740,P-154,5,39495000,197475000,131650000,NV086,CN DN,,,,
8/15/2024,"8,00",ĐH1269047,KH-0439,P-256,8,13575000,108600000,72400000,NV134,CN DN,,,,
8/15/2024,"8,00",ĐH7060174,KH-0305,P-063,4,11520000,46080000,30720000,NV029,CN DN,,,,
8/15/2024,"8,00",ĐH9092479,KH-0396,P-072,1,165000,165000,110000,NV195,CN DN,,,,
8/15/2024,"8,00",ĐH5011820,KH-0277,P-482,5,8835000,44175000,29450000,NV021,CN DN,,,,
8/15/2024,"8,00",ĐH4386824,KH-0155,P-129,7,10515000,73605000,49070000,NV089,CN DN,,,,
8/15/2024,"8,00",ĐH8874352,KH-0234,P-241,3,178800000,536400000,357600000,NV027,CN DN,,,,
8/15/2024,"8,00",ĐH4318850,KH-0746,P-568,4,61110000,244440000,162960000,NV043,CN DN,,,,
8/15/2024,"8,00",ĐH8046787,KH-0584,P-680,10,4920000,49200000,32800000,NV247,CN DN,,,,
8/15/2024,"8,00",ĐH2350257,KH-0477,P-364,4,4500000,18000000,12000000,NV228,CN DN,,,,
8/16/2024,"8,00",ĐH3090209,KH-0269,P-619,3,20640000,61920000,41280000,NV092,CN DN,,,,
8/16/2024,"8,00",ĐH2880965,KH-0631,P-512,4,90000,360000,240000,NV148,CN DN,,,,
8/16/2024,"8,00",ĐH3269146,KH-0650,P-617,5,4110000,20550000,13700000,NV032,CN DN,,,,
8/16/2024,"8,00",ĐH8331831,KH-0407,P-173,3,32265000,96795000,64530000,NV150,CN DN,,,,
8/16/2024,"8,00",ĐH2262716,KH-0055,P-049,9,13755000,123795000,82530000,NV188,CN DN,,,,
8/16/2024,"8,00",ĐH1441219,KH-0152,P-021,9,17700000,159300000,106200000,NV238,CN DN,,,,
8/16/2024,"8,00",ĐH8133895,KH-0555,P-298,6,12585000,75510000,50340000,NV118,CN DN,,,,
8/16/2024,"8,00",ĐH8010416,KH-0294,P-271,5,3915000,19575000,13050000,NV116,CN DN,,,,
8/16/2024,"8,00",ĐH1122217,KH-0423,P-688,8,450000,3600000,2400000,NV014,CN DN,,,,
8/16/2024,"8,00",ĐH3803633,KH-0122,P-475,8,150000,1200000,800000,NV184,CN DN,,,,
8/16/2024,"8,00",ĐH4899194,KH-0445,P-131,5,7170000,35850000,23900000,NV147,CN DN,,,,
8/16/2024,"8,00",ĐH5480502,KH-0710,P-031,1,1050000,1050000,700000,NV114,CN DN,,,,
8/17/2024,"8,00",ĐH5401544,KH-0673,P-139,9,2865000,25785000,17190000,NV068,CN DN,,,,
8/17/2024,"8,00",ĐH2099641,KH-0211,P-066,4,35595000,142380000,94920000,NV133,CN DN,,,,
8/17/2024,"8,00",ĐH5416808,KH-0052,P-105,1,13560000,13560000,9040000,NV006,CN DN,,,,
8/17/2024,"8,00",ĐH5705269,KH-0748,P-100,8,16035000,128280000,85520000,NV102,CN DN,,,,
8/17/2024,"8,00",ĐH4855780,KH-0766,P-369,10,19485000,194850000,129900000,NV144,CN DN,,,,
8/17/2024,"8,00",ĐH7242271,KH-0780,P-058,2,16410000,32820000,21880000,NV170,CN DN,,,,
8/17/2024,"8,00",ĐH8008317,KH-0324,P-558,10,3000000,30000000,20000000,NV248,CN DN,,,,
8/17/2024,"8,00",ĐH3346443,KH-0060,P-672,6,4200000,25200000,16800000,NV021,CN DN,,,,
8/17/2024,"8,00",ĐH4413464,KH-0031,P-630,6,1905000,11430000,7620000,NV233,CN DN,,,,
8/17/2024,"8,00",ĐH5740271,KH-0422,P-103,7,8940000,62580000,41720000,NV192,CN DN,,,,
8/17/2024,"8,00",ĐH6647568,KH-0510,P-350,7,19005000,133035000,88690000,NV157,CN DN,,,,
8/17/2024,"8,00",ĐH1726175,KH-0453,P-602,2,9135000,18270000,12180000,NV116,CN DN,,,,
8/18/2024,"8,00",ĐH9334505,KH-0236,P-064,1,3615000,3615000,2410000,NV155,CN DN,,,,
8/18/2024,"8,00",ĐH7065729,KH-0229,P-611,6,7980000,47880000,31920000,NV065,CN DN,,,,
8/18/2024,"8,00",ĐH6061464,KH-0161,P-209,4,6345000,25380000,16920000,NV147,CN DN,,,,
8/18/2024,"8,00",ĐH5707271,KH-0426,P-073,6,9795000,58770000,39180000,NV076,CN DN,,,,
8/18/2024,"8,00",ĐH4437972,KH-0759,P-337,7,2100000,14700000,9800000,NV037,CN DN,,,,
8/18/2024,"8,00",ĐH4528736,KH-0410,P-581,2,34605000,69210000,46140000,NV048,CN DN,,,,
8/18/2024,"8,00",ĐH8384328,KH-0361,P-071,9,795000,7155000,4770000,NV185,CN DN,,,,
8/18/2024,"8,00",ĐH7186754,KH-0397,P-193,2,14220000,28440000,18960000,NV087,CN DN,,,,
8/18/2024,"8,00",ĐH8217370,KH-0375,P-214,6,97500000,585000000,390000000,NV069,CN DN,,,,
8/18/2024,"8,00",ĐH2909966,KH-0703,P-585,10,720000,7200000,4800000,NV082,CN DN,,,,
8/18/2024,"8,00",ĐH2292406,KH-0066,P-138,2,47685000,95370000,63580000,NV178,CN DN,,,,
8/18/2024,"8,00",ĐH3938082,KH-0243,P-061,1,510000,510000,340000,NV191,CN DN,,,,
8/19/2024,"8,00",ĐH6022097,KH-0745,P-178,9,47445000,427005000,284670000,NV036,CN DN,,,,
8/19/2024,"8,00",ĐH8898138,KH-0307,P-688,5,450000,2250000,1500000,NV225,CN DN,,,,
8/19/2024,"8,00",ĐH2915388,KH-0647,P-263,4,16800000,67200000,44800000,NV248,CN DN,,,,
8/19/2024,"8,00",ĐH7112143,KH-0579,P-471,9,1845000,16605000,11070000,NV029,CN DN,,,,
8/19/2024,"8,00",ĐH7376415,KH-0282,P-508,5,1215000,6075000,4050000,NV095,CN DN,,,,
8/19/2024,"8,00",ĐH1256795,KH-0091,P-034,9,17235000,155115000,103410000,NV158,CN DN,,,,
8/19/2024,"8,00",ĐH3510091,KH-0517,P-469,1,1905000,1905000,1270000,NV105,CN DN,,,,
8/19/2024,"8,00",ĐH3828263,KH-0498,P-776,10,2685000,26850000,17900000,NV037,CN DN,,,,
8/19/2024,"8,00",ĐH3954492,KH-0099,P-523,4,1035000,4140000,2760000,NV151,CN DN,,,,
8/19/2024,"8,00",ĐH2556478,KH-0019,P-365,6,11640000,69840000,46560000,NV126,CN DN,,,,
8/19/2024,"8,00",ĐH1346664,KH-0487,P-406,5,8310000,41550000,27700000,NV109,CN DN,,,,
8/19/2024,"8,00",ĐH4407686,KH-0233,P-206,8,780000,6240000,4160000,NV187,CN DN,,,,
8/20/2024,"8,00",ĐH5839260,KH-0247,P-124,3,14115000,42345000,28230000,NV196,CN DN,,,,
8/20/2024,"8,00",ĐH7322249,KH-0566,P-122,7,2775000,19425000,12950000,NV181,CN DN,,,,
8/20/2024,"8,00",ĐH4313806,KH-0242,P-778,5,900000,4500000,3000000,NV102,CN DN,,,,
8/20/2024,"8,00",ĐH2308225,KH-0541,P-456,7,8160000,57120000,38080000,NV154,CN DN,,,,
8/20/2024,"8,00",ĐH5379595,KH-0165,P-403,3,105000,315000,210000,NV238,CN DN,,,,
8/20/2024,"8,00",ĐH6981560,KH-0045,P-578,7,11925000,83475000,55650000,NV130,CN DN,,,,
8/20/2024,"8,00",ĐH1559001,KH-0318,P-667,10,1785000,17850000,11900000,NV039,CN DN,,,,
8/20/2024,"8,00",ĐH6439083,KH-0117,P-047,8,12705000,101640000,67760000,NV129,CN DN,,,,
8/20/2024,"8,00",ĐH8643642,KH-0166,P-246,10,6090000,60900000,40600000,NV042,CN DN,,,,
8/20/2024,"8,00",ĐH4759710,KH-0422,P-728,5,3000000,15000000,10000000,NV065,CN DN,,,,
8/20/2024,"8,00",ĐH6540552,KH-0472,P-516,1,10545000,10545000,7030000,NV082,CN DN,,,,
8/20/2024,"8,00",ĐH1098973,KH-0654,P-249,4,1635000,6540000,4360000,NV244,CN DN,,,,
8/20/2024,"8,00",ĐH4903052,KH-0734,P-406,9,8310000,74790000,49860000,NV103,CN DN,,,,
8/20/2024,"8,00",ĐH4682280,KH-0197,P-558,3,3000000,9000000,6000000,NV019,CN DN,,,,
8/21/2024,"8,00",ĐH2145216,KH-0222,P-622,1,510000,510000,340000,NV123,CN DN,,,,
8/21/2024,"8,00",ĐH8388259,KH-0117,P-607,1,4005000,4005000,2670000,NV057,CN DN,,,,
8/21/2024,"8,00",ĐH3074538,KH-0398,P-320,1,23895000,23895000,15930000,NV109,CN DN,,,,
8/21/2024,"8,00",ĐH5806654,KH-0289,P-004,9,12360000,111240000,74160000,NV089,CN DN,,,,
8/21/2024,"8,00",ĐH7178394,KH-0786,P-242,9,35760000,321840000,214560000,NV234,CN DN,,,,
8/21/2024,"8,00",ĐH8315563,KH-0101,P-741,10,23580000,235800000,157200000,NV116,CN DN,,,,
8/21/2024,"8,00",ĐH2485841,KH-0217,P-466,10,7980000,79800000,53200000,NV178,CN DN,,,,
8/21/2024,"8,00",ĐH5663671,KH-0342,P-631,8,5580000,44640000,29760000,NV188,CN DN,,,,
8/22/2024,"8,00",ĐH1125043,KH-0660,P-644,10,12600000,126000000,84000000,NV057,CN DN,,,,
8/22/2024,"8,00",ĐH7806905,KH-0688,P-461,9,3675000,33075000,22050000,NV227,CN DN,,,,
8/22/2024,"8,00",ĐH8777492,KH-0226,P-303,5,77040000,385200000,256800000,NV027,CN DN,,,,
8/22/2024,"8,00",ĐH5375328,KH-0208,P-143,6,20550000,123300000,82200000,NV056,CN DN,,,,
8/22/2024,"8,00",ĐH3495905,KH-0300,P-044,7,4170000,29190000,19460000,NV221,CN DN,,,,
8/22/2024,"8,00",ĐH2042061,KH-0505,P-160,8,288150000,2305200000,1536800000,NV057,CN DN,,,,
8/22/2024,"8,00",ĐH6095080,KH-0152,P-723,3,2355000,7065000,4710000,NV144,CN DN,,,,
8/22/2024,"8,00",ĐH7266924,KH-0463,P-361,3,10545000,31635000,21090000,NV228,CN DN,,,,
8/23/2024,"8,00",ĐH4429890,KH-0048,P-358,6,13500000,81000000,54000000,NV138,CN DN,,,,
8/23/2024,"8,00",ĐH7181037,KH-0107,P-207,8,4410000,35280000,23520000,NV221,CN DN,,,,
8/23/2024,"8,00",ĐH2533692,KH-0615,P-282,10,4005000,40050000,26700000,NV098,CN DN,,,,
8/23/2024,"8,00",ĐH9662283,KH-0574,P-225,1,2415000,2415000,1610000,NV096,CN DN,,,,
8/23/2024,"8,00",ĐH3510817,KH-0370,P-255,7,9030000,63210000,42140000,NV157,CN DN,,,,
8/23/2024,"8,00",ĐH9055848,KH-0781,P-246,10,6090000,60900000,40600000,NV199,CN DN,,,,
8/24/2024,"8,00",ĐH3235756,KH-0300,P-517,3,30420000,91260000,60840000,NV180,CN DN,,,,
8/24/2024,"8,00",ĐH3734055,KH-0531,P-566,9,7335000,66015000,44010000,NV151,CN DN,,,,
8/24/2024,"8,00",ĐH4046187,KH-0301,P-551,8,2610000,20880000,13920000,NV080,CN DN,,,,
8/24/2024,"8,00",ĐH3998594,KH-0089,P-179,9,33945000,305505000,203670000,NV173,CN DN,,,,
8/24/2024,"8,00",ĐH2848161,KH-0048,P-542,4,240000,960000,640000,NV236,CN DN,,,,
8/24/2024,"8,00",ĐH9643519,KH-0414,P-248,10,705000,7050000,4700000,NV157,CN DN,,,,
8/24/2024,"8,00",ĐH4316596,KH-0013,P-472,10,23790000,237900000,158600000,NV032,CN DN,,,,
8/24/2024,"8,00",ĐH2766086,KH-0050,P-675,2,195000,390000,260000,NV189,CN DN,,,,
8/24/2024,"8,00",ĐH5842375,KH-0261,P-153,10,240405000,2404050000,1602700000,NV076,CN DN,,,,
8/24/2024,"8,00",ĐH9691913,KH-0715,P-333,3,5970000,17910000,11940000,NV093,CN DN,,,,
8/24/2024,"8,00",ĐH4690593,KH-0286,P-783,9,11445000,103005000,68670000,NV011,CN DN,,,,
8/25/2024,"8,00",ĐH1733081,KH-0021,P-048,7,13845000,96915000,64610000,NV128,CN DN,,,,
8/25/2024,"8,00",ĐH7290830,KH-0680,P-260,9,750000,6750000,4500000,NV152,CN DN,,,,
8/25/2024,"8,00",ĐH4123871,KH-0191,P-139,7,2865000,20055000,13370000,NV008,CN DN,,,,
8/25/2024,"8,00",ĐH7200019,KH-0009,P-270,7,8685000,60795000,40530000,NV217,CN DN,,,,
8/25/2024,"8,00",ĐH8608877,KH-0744,P-552,8,56925000,455400000,303600000,NV038,CN DN,,,,
8/25/2024,"8,00",ĐH7947359,KH-0287,P-340,10,255000,2550000,1700000,NV135,CN DN,,,,
8/25/2024,"8,00",ĐH9091484,KH-0256,P-414,9,13320000,119880000,79920000,NV229,CN DN,,,,
8/25/2024,"8,00",ĐH3495731,KH-0704,P-026,8,2250000,18000000,12000000,NV031,CN DN,,,,
8/26/2024,"8,00",ĐH9809843,KH-0409,P-683,9,360000,3240000,2160000,NV033,CN DN,,,,
8/26/2024,"8,00",ĐH4262025,KH-0510,P-451,4,21960000,87840000,58560000,NV176,CN DN,,,,
8/26/2024,"8,00",ĐH7460229,KH-0054,P-670,7,525000,3675000,2450000,NV098,CN DN,,,,
8/26/2024,"8,00",ĐH5442798,KH-0630,P-428,4,13110000,52440000,34960000,NV234,CN DN,,,,
8/26/2024,"8,00",ĐH4671248,KH-0749,P-493,9,3960000,35640000,23760000,NV248,CN DN,,,,
8/26/2024,"8,00",ĐH1995950,KH-0076,P-101,3,540000,1620000,1080000,NV161,CN DN,,,,
8/26/2024,"8,00",ĐH8226715,KH-0012,P-369,8,19485000,155880000,103920000,NV247,CN DN,,,,
8/26/2024,"8,00",ĐH2352626,KH-0595,P-634,8,4305000,34440000,22960000,NV035,CN DN,,,,
8/26/2024,"8,00",ĐH3774025,KH-0491,P-083,2,12720000,25440000,16960000,NV207,CN DN,,,,
8/27/2024,"8,00",ĐH4555564,KH-0347,P-744,4,5355000,21420000,14280000,NV030,CN DN,,,,
8/27/2024,"8,00",ĐH5021198,KH-0508,P-435,1,14580000,14580000,9720000,NV021,CN DN,,,,
8/27/2024,"8,00",ĐH8985043,KH-0013,P-304,9,825000,7425000,4950000,NV179,CN DN,,,,
8/27/2024,"8,00",ĐH8731710,KH-0444,P-468,4,18720000,74880000,49920000,NV204,CN DN,,,,
8/27/2024,"8,00",ĐH1842623,KH-0715,P-414,10,13320000,133200000,88800000,NV225,CN DN,,,,
8/28/2024,"8,00",ĐH2791047,KH-0670,P-161,3,221370000,664110000,442740000,NV168,CN DN,,,,
8/28/2024,"8,00",ĐH4922564,KH-0018,P-677,6,555000,3330000,2220000,NV113,CN DN,,,,
8/28/2024,"8,00",ĐH3177913,KH-0726,P-280,2,5205000,10410000,6940000,NV198,CN DN,,,,
8/28/2024,"8,00",ĐH3003382,KH-0740,P-098,5,3765000,18825000,12550000,NV200,CN DN,,,,
8/28/2024,"8,00",ĐH4911718,KH-0273,P-108,9,29580000,266220000,177480000,NV171,CN DN,,,,
8/28/2024,"8,00",ĐH6916372,KH-0655,P-630,3,1905000,5715000,3810000,NV174,CN DN,,,,
8/28/2024,"8,00",ĐH9926074,KH-0286,P-612,7,7410000,51870000,34580000,NV134,CN DN,,,,
8/28/2024,"8,00",ĐH5744798,KH-0695,P-209,7,6345000,44415000,29610000,NV059,CN DN,,,,
8/28/2024,"8,00",ĐH8970958,KH-0154,P-412,7,44175000,309225000,206150000,NV244,CN DN,,,,
8/29/2024,"8,00",ĐH6949327,KH-0502,P-652,1,120000,120000,80000,NV217,CN DN,,,,
8/29/2024,"8,00",ĐH2830191,KH-0099,P-182,4,4305000,17220000,11480000,NV006,CN DN,,,,
8/29/2024,"8,00",ĐH1289229,KH-0186,P-473,4,19425000,77700000,51800000,NV156,CN DN,,,,
8/29/2024,"8,00",ĐH5537885,KH-0231,P-734,1,13650000,13650000,9100000,NV065,CN DN,,,,
8/29/2024,"8,00",ĐH6526219,KH-0129,P-565,8,915000,7320000,4880000,NV126,CN DN,,,,
8/29/2024,"8,00",ĐH8065795,KH-0211,P-449,2,3105000,6210000,4140000,NV215,CN DN,,,,
8/29/2024,"8,00",ĐH9169197,KH-0282,P-621,3,690000,2070000,1380000,NV239,CN DN,,,,
8/29/2024,"8,00",ĐH2654918,KH-0560,P-179,2,33945000,67890000,45260000,NV174,CN DN,,,,
8/29/2024,"8,00",ĐH1966988,KH-0121,P-341,10,24990000,249900000,166600000,NV185,CN DN,,,,
8/29/2024,"8,00",ĐH9838757,KH-0487,P-309,2,21435000,42870000,28580000,NV056,CN DN,,,,
8/30/2024,"8,00",ĐH2240630,KH-0441,P-365,2,11640000,23280000,15520000,NV156,CN DN,,,,
8/30/2024,"8,00",ĐH7349166,KH-0173,P-175,8,25200000,201600000,134400000,NV104,CN DN,,,,
8/30/2024,"8,00",ĐH1620357,KH-0078,P-580,4,12105000,48420000,32280000,NV092,CN DN,,,,
8/30/2024,"8,00",ĐH5570515,KH-0328,P-332,6,1380000,8280000,5520000,NV233,CN DN,,,,
8/30/2024,"8,00",ĐH9961416,KH-0182,P-298,4,12585000,50340000,33560000,NV188,CN DN,,,,
8/30/2024,"8,00",ĐH6567803,KH-0502,P-110,1,5190000,5190000,3460000,NV011,CN DN,,,,
8/30/2024,"8,00",ĐH9595136,KH-0704,P-119,4,61020000,244080000,162720000,NV007,CN DN,,,,
8/30/2024,"8,00",ĐH1621341,KH-0456,P-174,1,18240000,18240000,12160000,NV037,CN DN,,,,
8/30/2024,"8,00",ĐH4993467,KH-0102,P-250,5,46350000,231750000,154500000,NV177,CN DN,,,,
8/31/2024,"8,00",ĐH7168853,KH-0469,P-784,9,480000,4320000,2880000,NV146,CN DN,,,,
8/31/2024,"8,00",ĐH7517699,KH-0231,P-573,5,1605000,8025000,5350000,NV043,CN DN,,,,
8/31/2024,"8,00",ĐH8193252,KH-0658,P-714,6,26280000,157680000,105120000,NV167,CN DN,,,,
9/1/2024,"9,00",ĐH9083115,KH-0279,P-333,1,5970000,5970000,3980000,NV145,CN DN,,,,
9/1/2024,"9,00",ĐH2808009,KH-0696,P-483,4,2145000,8580000,5720000,NV100,CN DN,,,,
9/1/2024,"9,00",ĐH6547015,KH-0348,P-412,9,44175000,397575000,265050000,NV245,CN DN,,,,
9/1/2024,"9,00",ĐH6976856,KH-0506,P-551,8,2610000,20880000,13920000,NV053,CN DN,,,,
9/1/2024,"9,00",ĐH8687858,KH-0604,P-203,2,21450000,42900000,28600000,NV071,CN DN,,,,
9/1/2024,"9,00",ĐH4373848,KH-0323,P-714,7,26280000,183960000,122640000,NV032,CN DN,,,,
9/1/2024,"9,00",ĐH8381860,KH-0631,P-095,8,7050000,56400000,37600000,NV244,CN DN,,,,
9/1/2024,"9,00",ĐH5070554,KH-0479,P-429,1,29865000,29865000,19910000,NV076,CN DN,,,,
9/1/2024,"9,00",ĐH6412050,KH-0261,P-128,8,3885000,31080000,20720000,NV060,CN DN,,,,
9/2/2024,"9,00",ĐH9989711,KH-0314,P-334,2,4005000,8010000,5340000,NV019,CN DN,,,,
9/2/2024,"9,00",ĐH5471605,KH-0593,P-154,9,39495000,355455000,236970000,NV165,CN DN,,,,
9/2/2024,"9,00",ĐH6599839,KH-0418,P-683,6,360000,2160000,1440000,NV105,CN DN,,,,
9/2/2024,"9,00",ĐH7593795,KH-0332,P-226,4,2610000,10440000,6960000,NV034,CN DN,,,,
9/2/2024,"9,00",ĐH6139818,KH-0185,P-664,7,1440000,10080000,6720000,NV248,CN DN,,,,
9/2/2024,"9,00",ĐH3012717,KH-0369,P-318,8,1560000,12480000,8320000,NV215,CN DN,,,,
9/2/2024,"9,00",ĐH7791066,KH-0360,P-112,9,169935000,1529415000,1019610000,NV068,CN DN,,,,
9/2/2024,"9,00",ĐH6937431,KH-0778,P-766,10,810000,8100000,5400000,NV080,CN DN,,,,
9/2/2024,"9,00",ĐH8805432,KH-0299,P-640,7,33375000,233625000,155750000,NV058,CN DN,,,,
9/2/2024,"9,00",ĐH9098827,KH-0408,P-467,10,41925000,419250000,279500000,NV165,CN DN,,,,
9/2/2024,"9,00",ĐH5824847,KH-0401,P-467,7,41925000,293475000,195650000,NV227,CN DN,,,,
9/3/2024,"9,00",ĐH1987258,KH-0393,P-787,2,5790000,11580000,7720000,NV065,CN DN,,,,
9/3/2024,"9,00",ĐH2159888,KH-0071,P-503,9,38550000,346950000,231300000,NV078,CN DN,,,,
9/3/2024,"9,00",ĐH3475183,KH-0224,P-470,8,34125000,273000000,182000000,NV172,CN DN,,,,
9/3/2024,"9,00",ĐH9066936,KH-0625,P-727,3,9690000,29070000,19380000,NV226,CN DN,,,,
9/3/2024,"9,00",ĐH5702938,KH-0672,P-362,10,4935000,49350000,32900000,NV082,CN DN,,,,
9/3/2024,"9,00",ĐH1035188,KH-0166,P-143,5,20550000,102750000,68500000,NV227,CN DN,,,,
9/3/2024,"9,00",ĐH5091280,KH-0449,P-675,5,195000,975000,650000,NV036,CN DN,,,,
9/3/2024,"9,00",ĐH7695736,KH-0355,P-723,7,2355000,16485000,10990000,NV138,CN DN,,,,
9/3/2024,"9,00",ĐH6980994,KH-0447,P-153,9,240405000,2163645000,1442430000,NV015,CN DN,,,,
9/3/2024,"9,00",ĐH6597848,KH-0315,P-416,5,180000,900000,600000,NV030,CN DN,,,,
9/3/2024,"9,00",ĐH8224298,KH-0299,P-108,1,29580000,29580000,19720000,NV093,CN DN,,,,
9/3/2024,"9,00",ĐH3901246,KH-0507,P-285,1,2580000,2580000,1720000,NV188,CN DN,,,,
9/3/2024,"9,00",ĐH6877545,KH-0248,P-492,1,16635000,16635000,11090000,NV124,CN DN,,,,
9/3/2024,"9,00",ĐH7897257,KH-0518,P-586,3,405000,1215000,810000,NV205,CN DN,,,,
9/3/2024,"9,00",ĐH1541880,KH-0637,P-054,8,300000,2400000,1600000,NV206,CN DN,,,,
9/3/2024,"9,00",ĐH5751146,KH-0491,P-268,1,24270000,24270000,16180000,NV241,CN DN,,,,
9/4/2024,"9,00",ĐH6754521,KH-0450,P-254,1,2820000,2820000,1880000,NV049,CN DN,,,,
9/4/2024,"9,00",ĐH9056219,KH-0021,P-567,5,277770000,1388850000,925900000,NV231,CN DN,,,,
9/4/2024,"9,00",ĐH1616901,KH-0613,P-576,6,1500000,9000000,6000000,NV071,CN DN,,,,
9/4/2024,"9,00",ĐH5947918,KH-0072,P-712,10,1095000,10950000,7300000,NV081,CN DN,,,,
9/4/2024,"9,00",ĐH9398611,KH-0363,P-331,6,76515000,459090000,306060000,NV014,CN DN,,,,
9/4/2024,"9,00",ĐH1071620,KH-0515,P-350,4,19005000,76020000,50680000,NV158,CN DN,,,,
9/4/2024,"9,00",ĐH1019422,KH-0678,P-420,2,19215000,38430000,25620000,NV116,CN DN,,,,
9/4/2024,"9,00",ĐH4979838,KH-0464,P-496,9,60450000,544050000,362700000,NV217,CN DN,,,,
9/4/2024,"9,00",ĐH4169099,KH-0078,P-559,8,11265000,90120000,60080000,NV138,CN DN,,,,
9/4/2024,"9,00",ĐH1303915,KH-0421,P-232,1,1650000,1650000,1100000,NV151,CN DN,,,,
9/4/2024,"9,00",ĐH9173941,KH-0733,P-453,8,9885000,79080000,52720000,NV115,CN DN,,,,
9/5/2024,"9,00",ĐH8866099,KH-0154,P-271,6,3915000,23490000,15660000,NV145,CN DN,,,,
9/5/2024,"9,00",ĐH3835879,KH-0128,P-599,3,1170000,3510000,2340000,NV038,CN DN,,,,
9/5/2024,"9,00",ĐH4297986,KH-0716,P-668,9,2175000,19575000,13050000,NV155,CN DN,,,,
9/5/2024,"9,00",ĐH2730739,KH-0438,P-777,9,2550000,22950000,15300000,NV030,CN DN,,,,
9/5/2024,"9,00",ĐH1368286,KH-0565,P-211,3,11610000,34830000,23220000,NV223,CN DN,,,,
9/5/2024,"9,00",ĐH8575404,KH-0710,P-524,9,1335000,12015000,8010000,NV197,CN DN,,,,
9/5/2024,"9,00",ĐH3305466,KH-0512,P-603,4,3840000,15360000,10240000,NV042,CN DN,,,,
9/5/2024,"9,00",ĐH5979122,KH-0020,P-695,6,300000,1800000,1200000,NV075,CN DN,,,,
9/5/2024,"9,00",ĐH4575683,KH-0176,P-161,8,221370000,1770960000,1180640000,NV203,CN DN,,,,
9/5/2024,"9,00",ĐH3202107,KH-0086,P-544,9,18780000,169020000,112680000,NV130,CN DN,,,,
9/5/2024,"9,00",ĐH2476212,KH-0102,P-680,6,4920000,29520000,19680000,NV120,CN DN,,,,
9/6/2024,"9,00",ĐH8790263,KH-0786,P-264,2,5265000,10530000,7020000,NV055,CN DN,,,,
9/6/2024,"9,00",ĐH7756706,KH-0171,P-336,1,8685000,8685000,5790000,NV119,CN DN,,,,
9/6/2024,"9,00",ĐH8204592,KH-0543,P-131,3,7170000,21510000,14340000,NV120,CN DN,,,,
9/6/2024,"9,00",ĐH3706289,KH-0779,P-296,4,240000,960000,640000,NV164,CN DN,,,,
9/6/2024,"9,00",ĐH3313572,KH-0082,P-593,2,5880000,11760000,7840000,NV187,CN DN,,,,
9/6/2024,"9,00",ĐH1119549,KH-0036,P-752,8,2700000,21600000,14400000,NV143,CN DN,,,,
9/7/2024,"9,00",ĐH8817049,KH-0584,P-323,6,3195000,19170000,12780000,NV059,CN DN,,,,
9/7/2024,"9,00",ĐH2951601,KH-0122,P-588,3,225000,675000,450000,NV104,CN DN,,,,
9/7/2024,"9,00",ĐH2776599,KH-0066,P-598,9,675000,6075000,4050000,NV084,CN DN,,,,
9/7/2024,"9,00",ĐH9138431,KH-0300,P-083,9,12720000,114480000,76320000,NV118,CN DN,,,,
9/7/2024,"9,00",ĐH9580500,KH-0658,P-584,9,1155000,10395000,6930000,NV074,CN DN,,,,
9/7/2024,"9,00",ĐH2541461,KH-0684,P-580,8,12105000,96840000,64560000,NV127,CN DN,,,,
9/7/2024,"9,00",ĐH4332300,KH-0146,P-531,1,2520000,2520000,1680000,NV009,CN DN,,,,
